WO_CHECKED_IN_DT_KEY,WO_ENTERED_DT_KEY,SCHEDULE_INSTALL_DT_KEY,CUSTOMER_KEY,SITE_ID,SITE_DESC,ACCOUNT_NBR,WO_NBR,PRODUCT_CD,PRODUCT_DESC,PRODUCT_LINE_DESC,PRODUCT_GROUP_CD,PRODUCT_GROUP_DESC,WO_TYPE_CD,WO_TYPE_DESC,OUTLET_TYPE,OFFICE_ONLY_FLAG,Q_CD,Q_CD_DESC,SALES_CHANNEL_GROUP_DESC,WO_OCCURRENCE_NBR,FROM_QTY,TO_QTY,NET_QTY,POINTS_COMPLETED,CONNECTS,DISCONNECTS,SELF_INSTALL,ASSISTED_SELF_INSTALLS,ASSIGNED_INSTALLER_NBR,SALESMAN_NBR,USER_ID,REQUIRED_POINTSTOCABLE_SVC,REQUIRED_TOTAL_POINTS,TOTAL_POINTS_COMPLETED,WO_JOB_NBR,SERVICE_TYPE,CATEGORY,SERVICE_CATEGORY_CD,CHECK_IN_USER_ID,SERVICE_POINTS,DROP_POINTS,HOUSE_PRE_WIRE_POINTS,DROP_REPLACE_POINTS,HOUSE_DWELLING_POINTS,SIGNAL_ACCESS_POINTS,TIME_ASSIGNED_HH_MM,TIME_SLOT_DESC,ARRIVAL_TIME,SYSTEM_COMPLETION_TM,Advanced Bulk HD Receiver,Aerial Install Drop New,Business TV Activate Outlet(wired),Business TV Bulk Specialty Install,Business TV Equipment Pick Up,Commercial Install Trap,Commercial Serviceability Visit,Commercial Shipping & Handling,Conduit Installation,Construction Costs,Direct Connect IR Cable,Prework,Prism IR Extender,RG11 Install Drop (All),Standard IR Extender,Video Bulk Specialty Staging,VoD Retransmission,Wall Fish,Bulk HD medical Remote Ctrl Integ,Business TV Contour Install No Net,Business TV Expedite Installation,Business TV Install/Add Outlet(Unwired),Business Vid Account Changes,CLI Leakage Order,COX BUSINESS BUNDLE,Digital Adapter Mounting Bracket,Digital Adapter RF Interface,INSTALL DROP (COMMERCIAL),Proactive Receiver Swap,Replacement Digital Adapter IR Rmt,Video Time & Materials - Standard,vuCaster Config Adv HD Receiver,Aerial Install Drop Rebuild,Bulk HD Medical PSI Config,Business TV Contour Install Net,Business TV Dig Self-Install Kit,Business TV Install Outlet(New),Business TV Receiver Install,Business TV Reinstate Service,Business Vid Install (Aerial),CB Showtime Additional Outlet,CB Starz Additional Outlet,Comm Outside only request,Commercial Tech Assist,Digital Starter,Fiber Conversion,Underground Install Drop New,Video Bulk Specialty Pre-Install,Advanced Bulk HD Install,Advanced Bulk HD Receiver Installation,Bulk HD Medical Interface,Business TV Equipment Self Activation,Business TV Rework/Relocate Install,CBS Service Deposit,Chargeable Service Call,CONTOUR Failed Self Install,DTA Failed Self Install,Interior Molding,Underground Install Drop Rebuild
20180626,20180622,20180626,107486346,436,Phoenix,224500702,157859108,40202,Static IP Address,CBI Feature - IP Address,2108,IP Addresses,IN,Install,P,N,W,Cb Installs,MDU,1,0,1,1,0,1,0,0,0,83802,2366,CRPRINCE,3,24,24,5, ,X,D,ETSCSWAP,16,0,0,0,3,2,641,3-5P,1507,1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180623,20180510,20180623,107204659,182,Greater Louisiana,90816601,361115780,HVMLBOX,Individual Voice Mailbox,VoiceMail - Feature BVM,5114,Business VoiceMail Service,IN,Install,A,N,R,Cb Hicap,Cox Business,2,0,1,1,0,1,0,0,0,75986,70825,KROBICHA,3,20,20,2, ,X,T,ETSCSWAP,17,0,0,0,0,0,812,8-10A,830,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180623,20180510,20180623,107204659,182,Greater Louisiana,90816601,361115780,HVMLBOX,Individual Voice Mailbox,VoiceMail - Feature BVM,5114,Business VoiceMail Service,IN,Install,A,N,R,Cb Hicap,Cox Business,3,0,1,1,0,1,0,0,0,75986,70825,KROBICHA,3,20,20,2, ,X,T,ETSCSWAP,17,0,0,0,0,0,812,8-10A,830,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180607,20180511,20180607,107204659,182,Greater Louisiana,90816601,361119492,HXADDPH,IPC Centrex Handset Pre-Installation,Installation - IPC Broadsoft,5108,Business IP Centrex,SR,Sro,P,N,R,Cb Hicap,Cox Business,1,0,6,6,2,1,0,0,0,75986,56799,KROBICHA,3,39,39,8,S,S,T,ETSCSWAP,36,0,0,0,0,0,1843,ALLDAY,1844,1845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180613,20180516,20180613,107233761,182,Greater Louisiana,90807601,361143157,B250M3,Cox Business Minute Pack 250,LD - Plan,5109,Business Long Distance,IN,Install,A,N,W,Cb Installs,Cox Business,3,0,1,1,0,1,0,0,0,62016,10846,QANTOINE,3,43,43,2, ,O,T,ETSCSWAP,35,0,0,0,3,2,332,8-10A,822,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180612,20180517,20180612,107242162,182,Greater Louisiana,90866901,361151181,HLINEFL,VoiceManager Flat Rated Local Line,BVM Line - Broadsoft,5115,Business VoiceManager Service,IN,Install,A,N,W,Cb Installs,Cox Business,8,0,1,1,0,1,0,0,0,67570,25623,KEOSMITH,3,51,51,1, ,O,T,ETSCSWAP,43,0,0,0,3,2,705,8-10A,853,1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180612,20180517,20180612,107242162,182,Greater Louisiana,90866901,361151181,BPUBLSH,Directory Listing - Published,Directory Service,5105,Business Directory Listings,IN,Install,P,N,W,Cb Installs,Cox Business,1,0,1,1,0,1,0,0,0,67570,25623,KEOSMITH,3,51,51,1, ,X,T,ETSCSWAP,43,0,0,0,3,2,705,8-10A,853,1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180613,20180530,20180613,107319594,182,Greater Louisiana,82177602,361218276,50001,1 Additional IP Address,CBI Feature - IP Address,2108,IP Addresses,IN,Install,P,N,R,Cb Hicap,Cox Business,1,0,1,1,0,1,0,0,0,10908,3868,JPUMPHREY,3,28,28,3, ,X,D,ETSCSWAP,25,0,0,0,0,0,530,1-3P,1450,1728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180615,20180530,20180615,107320374,182,Greater Louisiana,77491702,361218837,BCONULD,COX BUSINESS UNLIMITED,LD - Plan,5109,Business Long Distance,IN,Install,A,N,R,Cb Hicap,Cox Business,5,0,1,1,0,1,0,0,0,20577,27104,JTILLMAN,3,34,34,2, ,O,T,ANRHOTEN,31,0,0,0,0,0,447,8-10A,1017,1618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180615,20180530,20180615,107320374,182,Greater Louisiana,77491702,361218837,BCONULD,COX BUSINESS UNLIMITED,LD - Plan,5109,Business Long Distance,IN,Install,A,N,R,Cb Hicap,Cox Business,3,0,1,1,0,1,0,0,0,20577,27104,JTILLMAN,3,34,34,2, ,O,T,ANRHOTEN,31,0,0,0,0,0,447,8-10A,1017,1618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180615,20180530,20180615,107320374,182,Greater Louisiana,77491702,361218837,29811,CBIG Cox WiFi Opt in,CBI Equipment,2104,Cox Business Internet,IN,Install,P,N,R,Cb Hicap,Cox Business,2,0,1,1,0,1,0,0,0,20577,27104,JTILLMAN,3,34,34,2, ,X,D,ANRHOTEN,31,0,0,0,0,0,447,8-10A,1017,1618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180615,20180530,20180615,107320374,182,Greater Louisiana,77491702,361218837,40202,Static IP Address,CBI Feature - IP Address,2108,IP Addresses,IN,Install,P,N,R,Cb Hicap,Cox Business,2,0,1,1,0,1,0,0,0,20577,27104,JTILLMAN,3,34,34,2, ,X,D,ANRHOTEN,31,0,0,0,0,0,447,8-10A,1017,1618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180615,20180530,20180615,107320374,182,Greater Louisiana,77491702,361218837,HXSCA10,IP Centrex Shared Line 10,Feature - IPC Broadsoft,5108,Business IP Centrex,IN,Install,A,N,R,Cb Hicap,Cox Business,6,0,1,1,0,1,0,0,0,20577,27104,JTILLMAN,3,34,34,2, ,X,T,ANRHOTEN,31,0,0,0,0,0,447,8-10A,1017,1618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180615,20180530,20180615,107320374,182,Greater Louisiana,77491702,361220436,HXADDPH,IPC Centrex Handset Pre-Installation,Installation - IPC Broadsoft,5108,Business IP Centrex,SR,Sro,P,N,R,Cb Hicap,Cox Business,1,0,4,4,2,1,0,0,0,11573,12479,JTILLMAN,3,35,35,1,S,S,T,ETSCSWAP,32,0,0,0,0,0,447,8-10A,905,1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180606,20180531,20180606,107263113,182,Greater Louisiana,76338303,361225305,27000,Cox Business TV,Baseline Code,1104,Business TV - All,UP,Upgrade,A,N,W,Cb Installs,Cox Business,3,0,1,1,0,1,0,0,0,51238,1441,JESSIDAY,3,33,33,5, ,X,C,ETSCSWAP,30,0,0,0,0,0,600,1-3P,1326,1507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180606,20180604,20180606,107352924,182,Greater Louisiana,90911001,361246623,10001,Cox Business Internet,Base Code,2104,Cox Business Internet,IN,Install,P,N,W,Cb Installs,Cox Business,1,0,1,1,0,1,0,0,0,84038,50024,JESSIDAY,3,24,24,3, ,X,D,ETSCSWAP,16,0,0,0,3,2,552,10-12P,1158,1321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180613,20180604,20180613,107358466,182,Greater Louisiana,89257302,361250464,HMLCC,Network Interface Fee - Multi-Line,Service Fee - NIF,5116,Voice Service Fee,IN,Install,P,N,W,Cb Installs,Cox Business,1,0,1,1,0,1,0,0,0,74517,6788,GBOLTON,3,70,70,5, ,O,T,ETSCSWAP,62,0,0,0,3,2,540,10-12P,1127,1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180613,20180604,20180613,107358466,182,Greater Louisiana,89257302,361250464,40750,Install Data,Installation -CBI,2104,Cox Business Internet,IN,Install,P,N,W,Cb Installs,Cox Business,1,0,1,1,10,1,0,0,0,74517,6788,GBOLTON,3,70,70,5,I,I,D,ETSCSWAP,62,0,0,0,3,2,540,10-12P,1127,1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180613,20180604,20180613,107358466,182,Greater Louisiana,89257302,361250464,HVMLBOX,Individual Voice Mailbox,VoiceMail - Feature BVM,5114,Business VoiceMail Service,IN,Install,P,N,W,Cb Installs,Cox Business,1,0,1,1,0,1,0,0,0,74517,6788,GBOLTON,3,70,70,5, ,X,T,ETSCSWAP,62,0,0,0,3,2,540,10-12P,1127,1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180606,20180605,20180606,72054267,182,Greater Louisiana,251632302,361255458,43012,CBI 200 Mbps x 20 Mbps,CBI SMB Tier 3: 100M-499M,2104,Cox Business Internet,UP,Upgrade,P,N,W,Cb Installs,Cox Business,1,0,1,1,0,1,0,0,0,2148,4095,TYLROWE,3,5,5,9, ,X,D,SOGORDON,2,0,0,0,0,0,725,10-12P,1050,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180606,20180605,20180606,72054267,182,Greater Louisiana,251632302,361255458,29801,CBI Modem Activation,CBI Equipment,2104,Cox Business Internet,UP,Upgrade,P,N,W,Cb Installs,Cox Business,1,0,1,1,0,1,0,0,0,2148,4095,TYLROWE,3,5,5,9,S,S,D,SOGORDON,2,0,0,0,0,0,725,10-12P,1050,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180611,20180605,20180611,107366246,182,Greater Louisiana,84111802,361257697,4CR0202,Static IP Address Carrier,CBI Feature - IP Address,2104,Cox Business Internet,IN,Install,P,N,W,Cb Installs,Cox Business,1,0,1,1,0,1,0,0,0,70425,99915,AFALCONE,3,18,18,9, ,X,D,ETSCSWAP,10,0,0,0,3,2,1336,1-3P,1347,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180611,20180605,20180611,107366246,182,Greater Louisiana,84111802,361257697,10001,Cox Business Internet,Base Code,2104,Cox Business Internet,IN,Install,P,N,W,Cb Installs,Cox Business,1,0,1,1,0,1,0,0,0,70425,99915,AFALCONE,3,18,18,9, ,X,D,ETSCSWAP,10,0,0,0,3,2,1336,1-3P,1347,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180621,20180605,20180621,107335751,182,Greater Louisiana,90908901,361258217,HREMOFF,Business VoiceManager Remote Office,Feature - BVM Broadsoft,5115,Business VoiceManager Service,IN,Install,P,N,W,Cb Installs,Cox Business,1,0,1,1,0,1,0,0,0,53582,2276,ABRFREIG,3,27,27,3, ,X,T,ETSCSWAP,19,0,0,0,3,2,500,10-12P,1010,1324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180621,20180605,20180621,107335751,182,Greater Louisiana,90908901,361258217,HVMFAX,Fax To Email,Feature - BVM Broadsoft,5115,Business VoiceManager Service,IN,Install,P,N,W,Cb Installs,Cox Business,3,0,1,1,0,1,0,0,0,53582,2276,ABRFREIG,3,27,27,3, ,X,T,ETSCSWAP,19,0,0,0,3,2,500,10-12P,1010,1324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180621,20180605,20180621,107335751,182,Greater Louisiana,90908901,361258217,HINSTAL,VM Install,Installation - BVM Broadsoft,5115,Business VoiceManager Service,IN,Install,P,N,W,Cb Installs,Cox Business,1,0,1,1,9,1,0,0,0,53582,2276,ABRFREIG,3,27,27,3,I,I,T,ETSCSWAP,19,0,0,0,3,2,500,10-12P,1010,1324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180621,20180605,20180621,107335751,182,Greater Louisiana,90908901,361258217,41153,CBI 100 Mbps x 20 Mbps,CBI SMB Tier 3: 100M-499M,2104,Cox Business Internet,IN,Install,P,N,W,Cb Installs,Cox Business,1,0,1,1,0,1,0,0,0,53582,2276,ABRFREIG,3,27,27,3, ,X,D,ETSCSWAP,19,0,0,0,3,2,500,10-12P,1010,1324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180621,20180605,20180621,107335751,182,Greater Louisiana,90908901,361258217,HMNGENH,VoiceManager Enhanced Package,Feature - BVM Broadsoft,5115,Business VoiceManager Service,IN,Install,P,N,W,Cb Installs,Cox Business,1,0,1,1,0,1,0,0,0,53582,2276,ABRFREIG,3,27,27,3, ,O,T,ETSCSWAP,19,0,0,0,3,2,500,10-12P,1010,1324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180615,20180605,20180615,68622440,182,Greater Louisiana,79069201,361259723,11935,Commercial Line Disconnect Data,Data Other Products,2103,Commercial Data - Other,DI,Disconnect,P,N,W,Cb Installs,Field,1,0,1,1,1,1,0,0,0,54040,50344,LOBOWIE,3,4,4,1,S,S,D,ETSCSWAP,1,0,0,0,0,0,332,8-10A,809,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180627,20180606,20180627,107372326,182,Greater Louisiana,90873901,361263377,BNONPUB,DIRECTORY LISTING-NON PUBLISHED,Directory Service,5105,Business Directory Listings,IN,Install,P,N,R,Cb Hicap,Cox Business,1,0,1,1,0,1,0,0,0,15543,10846,DAHUMPH,3,12,12,4, ,X,T,ETSCSWAP,9,0,0,0,0,0,0,1-3P,1411,1502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180613,20180606,20180613,107374025,182,Greater Louisiana,77239804,361265308,40202,Static IP Address,CBI Feature - IP Address,2108,IP Addresses,IN,Install,P,N,W,Cb Installs,Outbound,1,0,1,1,0,1,0,0,0,51238,4391,ICARABAL,3,78,78,3, ,X,D,ETSCSWAP,70,0,0,0,3,2,538,8-10A,927,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180613,20180606,20180613,107374025,182,Greater Louisiana,77239804,361265308,BCONULD,COX BUSINESS UNLIMITED,LD - Plan,5109,Business Long Distance,IN,Install,P,N,W,Cb Installs,Outbound,1,0,1,1,0,1,0,0,0,51238,4391,ICARABAL,3,78,78,3, ,O,T,ETSCSWAP,70,0,0,0,3,2,538,8-10A,927,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180613,20180606,20180613,107374025,182,Greater Louisiana,77239804,361265308,BPUBLSH,Directory Listing - Published,Directory Service,5105,Business Directory Listings,IN,Install,P,N,W,Cb Installs,Outbound,1,0,1,1,0,1,0,0,0,51238,4391,ICARABAL,3,78,78,3, ,X,T,ETSCSWAP,70,0,0,0,3,2,538,8-10A,927,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180613,20180606,20180613,107374025,182,Greater Louisiana,77239804,361265308,40750,Install Data,Installation -CBI,2104,Cox Business Internet,IN,Install,P,N,W,Cb Installs,Outbound,1,0,1,1,10,1,0,0,0,51238,4391,ICARABAL,3,78,78,3,I,I,D,ETSCSWAP,70,0,0,0,3,2,538,8-10A,927,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180613,20180606,20180613,107374025,182,Greater Louisiana,77239804,361265308,HSLCC,Network Interface Fee - Single Line,Service Fee - SIP Broadsoft,5116,Voice Service Fee,IN,Install,P,N,W,Cb Installs,Outbound,1,0,1,1,0,1,0,0,0,51238,4391,ICARABAL,3,78,78,3, ,O,T,ETSCSWAP,70,0,0,0,3,2,538,8-10A,927,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180613,20180606,20180613,107374025,182,Greater Louisiana,77239804,361265308,11926,Commercial Wall Fish,Data Other Products,2103,Commercial Data - Other,IN,Install,P,N,W,Cb Installs,Outbound,1,0,2,2,6,1,0,0,0,51238,4391,ICARABAL,3,78,78,3,S,S,D,ETSCSWAP,70,0,0,0,3,2,538,8-10A,927,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180613,20180607,20180613,107384719,182,Greater Louisiana,90905601,361273931,BNONPUB,DIRECTORY LISTING-NON PUBLISHED,Directory Service,5105,Business Directory Listings,IN,Install,P,N,W,Cb Installs,Cox Business,1,0,1,1,0,1,0,0,0,13496,3057,ABRFREIG,3,50,50,1, ,X,T,ETSCSWAP,47,0,0,0,0,0,332,1-3P,1416,1756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180613,20180607,20180613,107384719,182,Greater Louisiana,90905601,361273931,B250M3,Cox Business Minute Pack 250,LD - Plan,5109,Business Long Distance,IN,Install,P,N,W,Cb Installs,Cox Business,1,0,1,1,0,1,0,0,0,13496,3057,ABRFREIG,3,50,50,1, ,O,T,ETSCSWAP,47,0,0,0,0,0,332,1-3P,1416,1756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180613,20180607,20180613,107384719,182,Greater Louisiana,90905601,361273931,10001,Cox Business Internet,Base Code,2104,Cox Business Internet,IN,Install,P,N,W,Cb Installs,Cox Business,1,0,1,1,0,1,0,0,0,13496,3057,ABRFREIG,3,50,50,1, ,X,D,ETSCSWAP,47,0,0,0,0,0,332,1-3P,1416,1756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180611,20180608,20180611,107389644,182,Greater Louisiana,90945901,361278421,42201,Cox Online Backup 25 GB,CBI Feature - Cox Online Backup,2110,Managed Services,IN,Install,P,N,W,Cb Installs,Cox Business,1,0,1,1,0,1,0,0,0,74517,3575,KEOSMITH,3,57,57,5, ,X,D,ETSCSWAP,54,0,0,0,0,0,628,8-10A,851,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180611,20180608,20180611,107389644,182,Greater Louisiana,90945901,361278421,20501,Cox Business E-Mail 5 Mailboxes- 2GB ea,CBI Feature - Email,2110,Managed Services,IN,Install,A,N,W,Cb Installs,Cox Business,3,0,1,1,0,1,0,0,0,74517,3575,KEOSMITH,3,57,57,5, ,X,D,ETSCSWAP,54,0,0,0,0,0,628,8-10A,851,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180611,20180608,20180611,107389644,182,Greater Louisiana,90945901,361278421,HARFSL,Access Recovery Fee-Single Line,Access Recovery Fee - Single Line,5116,Voice Service Fee,IN,Install,P,N,W,Cb Installs,Cox Business,1,0,1,1,0,1,0,0,0,74517,3575,KEOSMITH,3,57,57,5, ,X,T,ETSCSWAP,54,0,0,0,0,0,628,8-10A,851,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
